25,38
34,44
6,38
8,19
15,38
45,32
44,17
25,18
43,23
42,17
39,32
5,1
2,36
3,14
16,49
39,48
1,41
32,7
48,36
36,49
5,5
4,33
22,49
46,25
12,45
9,32
24,48
11,15
25,10
5,27
10,19
29,35
17,21
22,46
38,46
6,8
34,43
20,15
12,35
0,26
20,5
11,22
25,28
4,5
19,29
21,5
31,16
4,29
34,27
19,29
20,24
4,34
12,35
15,10
47,1
45,42
2,45
42,40
9,7
2,32
22,20
34,9
18,32
4,28
22,5
5,1
7,8
28,17
25,22
6,35
4,28
47,27
13,49
16,33
20,46
42,46
0,37
46,12
10,25
43,28
38,19
37,49
17,2
39,47
35,9
6,49
7,30
28,5
25,32
0,43
31,44
26,2
13,43
34,34
24,43
10,35
10,11
25,4
26,6
49,4
2,45
20,8
23,32
37,8
7,44
19,16
28,23
2,23
33,25
40,43
29,32
38,49
48,27
45,15
35,31
6,0
22,7
16,37
22,12
49,25
20,2
9,42
4,16
31,35
26,12
19,44
43,38
33,7
4,24
15,14
17,39
40,20
29,49
16,13
19,25
14,36
46,19
32,18
13,13
48,4
22,49
46,21
32,42
31,10
12,12
39,7
17,28
13,48
37,6
20,21
28,42
9,31
1,18
11,46
16,6
3,34
35,49
3,42
20,38
26,29
28,20
41,35
26,19
45,2
32,3
21,45
6,41
4,37
1,48
3,0
5,2
48,15
38,13
21,29
17,48
11,23
40,47
45,43
19,33
19,5
0,47
16,3
3,32
23,40
34,33
6,9
11,39
0,2
39,47
39,21
10,17
35,21
0,28
49,48
21,10
15,10
5,3
38,19
48,6
23,35
41,18
9,4
18,12
13,17
37,0
37,3
48,23
44,22
8,0
9,11
26,35
11,14
22,38
21,22
3,19
30,28
23,0
7,0
47,42
7,9
16,39
21,46
12,33
21,7
10,29
6,28
39,40
13,35
1,42
41,48
43,31
13,7
36,11
20,12
31,29
11,12
0,44
42,4
22,37
8,10
30,30
20,3
38,23
16,4
27,38
40,13
9,48
42,2
5,26
42,36
1,37
34,24
28,12
8,46
28,3
43,31
35,48
40,5
4,33
29,34
1,7
10,34
32,16
25,1
9,39
16,46
22,49
22,44
20,1
34,47
49,21
19,15
41,40
33,3
13,34
30,21
19,37
41,30
35,9
29,19
14,45
3,9
45,25
3,4
16,32
47,27
17,32
10,2
23,25
3,38
48,29
0,40
46,12
4,14
9,25
25,14
3,0
32,29
45,23
26,32
8,37
1,37
1,6
5,0
41,5
0,11
31,17
33,2
9,27
0,17
3,27
27,25
8,48
25,44
35,11
27,2
3,42
23,46
30,0
42,44
16,31
27,16
15,48
7,28
28,8
7,17
9,1
7,28
2,48
38,42
20,15
43,5
14,18
11,25
18,14
17,9
4,40
35,4
10,22
49,6
23,40
41,13
32,37
24,37
41,44
42,10
12,47
6,29
35,15
8,36
33,14
3,2
43,21
28,8
47,40
16,12
36,12
47,47
40,32
24,17
42,19
22,41
41,46
32,46
10,45
31,17
26,27
7,49
49,9
11,30
41,34
0,47
11,6
18,48
26,45
26,30
33,3
0,0
0,44
40,45
8,25
30,12
32,33
21,23
3,16
23,27
9,14
7,15
26,29
3,19
45,38
30,14
46,14
40,31
47,17
15,4
26,46
49,10
20,46
25,8
20,23
44,2
40,34
20,44
9,14
26,16
40,32
18,25
11,42
41,11
5,47
5,35
20,20
9,23
11,30
8,49
10,33
14,13
11,24
33,8
5,12
47,0
15,3
25,34
2,24
18,33
43,14
4,22
20,41
9,25
8,41
24,8
35,13
32,12
45,8
46,43
33,34
45,0
9,39
10,11
43,6
46,5
23,5
31,32
34,26
39,27
30,47
5,49
40,46
29,24
7,13
18,7
9,5
35,31
17,43
29,26
46,19
35,14
0,26
40,22
31,19
12,14
21,32
34,5
42,4
3,45
46,31
4,38
24,20
1,29
18,37
20,2
24,12
27,15
18,27
12,21
5,38
3,21
43,39
14,2
43,42
35,34
32,24
8,19
14,25
21,45
35,15
0,13
41,4
43,30
16,22
3,49
23,22
22,24
25,8
29,16
40,25
23,23
20,14
26,13
47,49
14,14
13,3
3,37
18,11
6,24
7,35
5,26
13,7
35,46
17,45
39,13
22,48
45,14
34,33
38,27
6,43
19,10
29,9
37,15
45,34
38,40
22,32
21,40
22,42
3,20
12,42
35,42
9,4
31,4
17,0
11,40
33,42
42,36
8,49
47,13
28,12
32,8
4,32
7,44
20,49
49,34
26,11
27,0
26,20
19,46
37,17
42,10
1,25
48,17
43,29
22,27
20,42
43,19
18,5
8,37
25,35
35,35
40,35
31,16
13,37
23,36
31,34
13,49
46,40
12,11
3,30
32,8
13,19
33,24
47,45
41,16
25,3
41,38
4,38
39,44
39,45
37,23
42,23
18,5
36,46
16,9
43,8
39,12
18,38
48,40
19,26
48,35
16,49
32,14
43,4
9,11
44,25
47,26
9,46
34,0
37,46
15,40
22,7
2,41
22,20
13,39
2,4
7,24
42,30
31,11
48,23
17,8
15,48
23,49
20,13
4,44
29,11
33,41
3,21
5,47
15,43
35,30
5,32
8,19
1,3
47,33
46,43
23,11
12,18
26,45
47,35
36,23
6,24
36,20
16,13
6,17
1,6
20,46
22,16
38,41
41,35
40,7
6,39
25,2
31,28
0,9
37,38
6,46
36,33
38,21
10,27
2,46
26,36
40,13
43,8
42,40
48,39
36,21
47,45
11,25
6,17
22,2
27,36
2,23
13,13
23,0
13,1
28,17
48,39
24,8
19,22
24,6
44,38
17,35
8,49
49,32
45,36
35,49
16,40
21,28
41,35
19,12
30,43
38,34
13,48
39,35
18,38
36,22
47,37
11,11
20,43
19,16
8,2
37,22
27,25
26,44
29,10
21,21
49,37
14,8
35,43
5,3
7,37
4,40
38,30
30,34
16,9
6,41
35,32
21,11
4,29
27,26
31,9
22,47
39,22
9,42
18,36
47,49
19,19
39,8
27,32
29,33
13,42
10,14
40,5
1,9
49,5
4,41
16,0
38,5
49,11
31,20
48,36
18,44
45,49
0,10
1,18
26,3
42,8
25,29
21,43
43,45
33,7
30,27
10,28
49,40
10,4
27,6
12,6
28,7
6,38
19,11
38,8
2,30
19,45
46,26
39,5
43,34
43,43
42,21
2,20
42,17
29,18
5,28
39,12
39,0
5,11
41,11
37,49
44,5
27,1
26,20
42,48
43,19
32,38
30,10
18,41
38,39
25,8
15,36
35,12
14,20
17,2
34,14
42,43
28,43
14,10
31,35
35,45
13,36
8,34
34,0
35,14
4,20
47,44
26,47
23,44
18,39
41,30
34,1
33,35
44,14
13,12
27,9
32,5
2,6
14,36
0,16
44,5
36,16
34,23
43,46
29,49
48,24
6,7
4,8
24,23
19,43
44,46
22,18
2,38
21,27
3,5
27,11
39,13
28,22
37,10
38,43
20,32
0,22
29,36
44,18
12,49
8,47
14,6
49,5
43,3
36,18
0,4
20,4
34,14
5,31
35,11
17,36
4,29
16,15
31,32
13,13
4,10
9,36
37,4
41,32
14,11
37,20
13,10
35,35
43,28
6,6
39,44
29,7
24,44
33,28
11,33
41,35
18,34
37,41
15,6
0,47
40,39
46,13
34,9
32,48
32,47
23,8
19,25
42,4
44,3
30,40
16,32
6,42
28,38
9,29
23,32
10,7
15,40
7,13
34,6
31,36
45,1
33,45
46,44
7,40
12,27
47,18
18,8
23,0
43,10
17,7
8,47
0,28
39,20
48,12
39,43
3,15
0,17
6,20
20,0
12,13
48,9
24,12
8,19
5,2
4,4
31,7
11,7
42,46
0,8
20,34
23,16
29,19
44,13
33,10
12,29
45,41
4,31
16,31
30,47
24,21
35,15
8,28
21,18
44,36
40,27
46,30
10,19
47,0
46,14
45,39
36,33
19,13
8,19
8,20
21,11
44,15
8,33
27,23
35,12
48,6
13,32
6,5
2,0
8,34
6,21
48,16
33,24
45,34
30,42
7,31
23,22
8,29
9,47
30,42
26,31
4,0
33,44
30,14
26,6
20,11
19,6
48,49
1,49
17,35
32,8
9,21
19,4
6,20
13,5
38,4
20,32
4,19
4,38
32,11
32,25
11,19
30,42
42,1
24,34
3,20
26,34
30,21
14,30
20,35
20,11
22,13
47,1
6,5
8,36
34,47
34,7
20,39
1,21
49,21
37,12
44,40
40,33
29,25
27,42
29,0
3,33
4,10
36,23
37,38
2,5
10,39
45,14
5,24
45,7
11,33
18,18
2,32
23,21
11,28
25,5
34,17
0,42
4,40
39,33
20,12
35,12
49,22
41,18
43,23
34,23
29,41
45,19
21,46
17,27
22,13
43,5
25,14
32,20
35,14
47,16
12,0
39,27
33,28
39,44
42,15
34,24
19,39
31,18
48,10
13,38
15,25
8,43
40,14
13,40
14,9
30,28
10,10
5,28
11,9
3,20
24,30
45,8
2,31
33,23
46,46
29,45
21,46
25,16
6,6
27,21
3,43
37,24
39,36
7,28
6,19
42,28
0,2
25,9
25,25
33,13
37,34
22,19
34,46
23,24
22,25
12,4
47,15
10,0
41,47
21,25
42,7
8,24
7,7
29,19
6,32
39,12
21,49
10,41
44,3
33,3
29,47
0,7
39,31
40,15
45,11
8,42
46,45
28,20
25,49
25,18
49,26
24,40
27,25
46,3
48,42
0,12
8,29
15,43
7,46
10,46
7,10
24,44
10,43
37,35
16,34
16,8
11,7
20,7
13,43
43,36
49,27
30,24
42,32
35,16
43,35
33,37
5,9
30,18
48,46
48,29
39,16
49,8
23,2
47,4
15,45
47,34
37,8
46,17
29,18
48,44
30,32
12,45
20,38
18,8
46,43
16,31
2,0
26,24
49,2
14,9
10,47
20,17
6,32
4,2
17,45
34,41
7,6
42,41
28,45
20,13
10,36
40,16
10,26
16,49
26,23
39,27
35,38
16,39
9,28
13,10
47,35
37,47
14,48
0,5
6,15
0,11
18,6
13,33
29,28
49,13
33,20
1,33
14,4
15,35
37,15
49,37
12,28
15,45
3,37
21,1
22,38
42,22
16,46
16,9
33,9
11,0
26,30
5,38
29,37
49,13
46,17
43,4
31,27
27,43
9,41
6,37
20,20
24,2
46,43
0,16
11,31
40,16
15,10
30,23
13,7
2,27
7,1
4,10
25,18
41,36
37,17
18,23
7,32
29,2
46,12
6,29
24,42
9,43
19,44
0,0
0,38
31,15
49,40
15,7
19,24
0,29
23,14
20,18
20,42
3,20
33,47
37,16
10,9
16,3
39,9
18,4
5,19
9,43
34,28
12,15
43,49
42,3
0,32
40,4
49,48
47,22
29,5
23,43
35,32
0,49
13,12
36,15
7,41
26,32
11,34
3,22
13,5
24,24
39,14
23,1
48,47
47,7
1,38
9,5
2,25
30,46
10,23
45,39
37,22
17,34
16,5
39,46
6,9
16,13
46,9
31,43
48,40
41,22
28,23
19,14
11,23
4,28
35,33
32,29
14,38
7,44
45,0
5,18
15,45
41,0
44,7
15,1
45,28
42,47
24,9
26,23
6,44
37,15
30,19
27,39
9,5
20,7
16,39
49,48
46,17
30,31
33,49
29,37
4,8
22,21
15,10
44,9
36,4
2,22
33,28
46,24
41,23
11,14
21,10
27,18
7,27
35,24
23,26
30,17
45,43
10,23
6,9
42,29
14,16
47,47
43,2
44,7
45,7
24,44
2,12
4,28
22,7
42,28
20,26
15,27
24,38
21,13
38,21
13,44
20,42
42,23
29,47
1,29
38,27
35,39
22,1
37,42
46,2
7,17
22,30
37,15
10,38
19,21
5,49
28,14
6,42
25,7
47,28
25,21
8,11
16,30
14,21
11,43
18,27
32,36
19,11
26,45
8,39
21,49
18,17
40,14
7,15
44,49
21,12
37,1
26,34
31,0
14,24
20,7
34,18
13,13
2,30
22,9
18,13
6,13
46,24
18,18
47,43
47,20
8,40
15,46
5,20
40,40
34,44
3,22
28,3
44,34
36,39
6,0
48,0
32,3
35,3
37,0
48,22
18,42
27,41
26,4
32,42
17,45
16,17
2,12
29,18
16,0
21,14
23,18
9,16
27,42
47,32
4,20
30,46
44,29
45,29
26,49
29,26
0,0
18,13
2,31
16,3
44,13
41,11
29,7
23,20
37,39
15,48
22,46
31,39
4,1
8,33
34,15
4,14
3,15
46,13
47,4
41,37
38,8
42,5
32,36
47,47
46,20
26,24
4,39
1,24
30,42
30,32
28,34
29,11
42,47
1,26
32,31
20,41
39,1
26,36
19,27
23,18
1,41
22,46
35,19
26,2
19,25
34,2
17,33
38,8
27,1
29,49
44,40
27,34
1,13
15,2
13,5
45,5
5,3
40,1
46,36
20,7
7,4
43,18
34,30
36,40
2,7
49,17
8,7
5,8
5,5
16,0
21,41
34,2
38,4
32,14
28,21
45,39
11,8
38,37
12,11
3,6
45,47
6,0
27,28
45,3
1,7
16,23
19,3
4,33
7,49
20,41
47,49
17,2
41,40
45,19
10,2
6,35
7,48
30,46
8,3
19,41
36,46
37,46
22,9
22,3
3,3
4,29
16,32
10,32
38,7
0,25
47,33
37,12
8,20
12,7
44,13
37,29
16,25
13,20
38,4
11,39
42,18
48,19
19,19
23,28
26,38
2,26
30,17
20,47
41,16
13,25
10,26
42,0
47,35
13,13
8,6
49,14
29,45
10,1
16,30
36,23
45,21
29,22
20,20
14,12
20,5
23,35
1,44
10,39
15,43
14,45
40,39
4,12
46,19
48,0
38,43
11,9
35,15
48,14
18,30
49,6
28,15
44,0
30,11
11,46
44,41
3,33
13,23
32,49
35,21
0,31
39,18
21,43
16,33
30,5
27,39
16,48
29,43
5,38
48,33
31,19
36,30
24,29
40,26
42,15
16,28
44,47
21,30
38,32
18,38
27,49
32,17
32,10
19,33
25,48
31,47
26,44
1,26
17,5
42,28
31,12
0,31
7,7
15,25
14,5
35,1
46,21
15,36
2,49
34,1
36,28
8,5
46,41
17,19
3,43
26,7
43,33
35,1
29,35
6,35
19,18
15,4
23,40
23,45
23,6
5,23
24,29
29,11
29,25
14,43
47,18
47,28
38,35
46,6
21,1
37,46
25,1
2,32
5,11
38,8
24,34
31,31
24,16
37,19
45,15
6,28
15,39
46,5
40,44
9,31
4,32
19,34
46,8
48,40
39,28
41,27
33,7
26,24
17,6
42,31
18,13
43,7
38,37
36,14
38,4
31,15
28,21
25,22
15,16
20,15
1,36
32,21
24,11
48,14
7,16
17,4
0,33
14,18
46,40
12,36
33,21
26,29
6,35
28,25
32,5
44,10
45,8
30,15
1,42
4,16
33,36
20,32
5,49
49,8
3,17
13,49
19,39
3,7
14,44
40,17
37,9
45,41
44,26
0,11
6,13
29,13
6,12
7,49
16,39
47,34
33,7
4,44
22,5
8,0
32,33
26,39
9,33
45,33
35,41
3,32
21,2
39,48
8,7
7,31
1,2
4,5
26,6
9,37
13,39
31,4
28,49
26,0
40,1
41,27
28,28
12,6
28,21
25,16
38,22
48,16
38,16
41,32
10,43
9,26
39,21
48,17
46,18
15,16
40,9
33,18
0,5
8,41
34,11
4,35
20,42
0,15
0,27
2,17
36,27
8,31
32,40
33,45
46,9
3,14
48,24
2,17
9,27
6,25
39,16
16,24
40,44
47,4
24,22
8,3
11,6
49,9
6,16
43,3
21,13
19,43
49,22
41,12
7,29
39,1
27,46
26,8
12,30
45,45
2,33
10,45
42,21
48,34
25,30
14,29
30,9
19,33
33,37
46,12
44,35
26,19
45,41
26,30
24,11
5,40
34,41
6,19
39,21
36,43
32,16
3,42
19,19
38,42
10,34
7,11
49,22
14,9
3,42
0,35
42,44
11,21
0,30
30,38
38,0
20,32
48,30
33,24
4,16
32,48
19,5
44,13
37,17
42,37
25,18
15,17
17,47
15,18
27,14
12,46
40,21
37,35
1,28
6,27
17,11
30,39
43,36
23,20
49,31
24,33
3,35
45,39
0,6
12,9
42,15
40,36
11,1
41,5
1,48
22,22
38,12
39,0
30,35
46,20
12,16
11,48
19,34
21,16
31,44
39,5
17,3
0,44
10,37
42,2
7,27
29,3
3,17
0,35
38,13
1,48
36,40
25,28
3,24
1,5
20,17
19,22
46,43
36,8
12,33
43,10
4,22
17,49
13,43
18,46
20,33
44,48
36,8
21,31
24,44
29,33
49,9
14,18
4,47
11,11
27,21
15,7
48,39
40,42
33,32
4,45
18,36
45,49
26,12
15,1
10,15
1,18
24,6
33,34
22,46
32,29
48,47
8,1
25,46
0,27
7,34
43,19
46,4
9,4
7,36
34,26
1,20
35,29
3,48
47,2
2,8
41,25
47,42
34,32
43,33
43,47
49,23
14,38
35,6
5,29
14,10
6,34
35,46
43,41
13,37
43,37
26,23
37,41
23,0
22,34
29,0
15,8
3,3
2,7
16,5
39,23
9,4
3,40
1,31
42,23
38,3
13,23
44,40
36,42
8,49
7,10
4,0
46,21
13,26
45,9
23,5
20,24
37,8
20,44
10,49
40,36
25,20
19,14
5,29
27,47
8,22
10,24
20,1
30,23
45,7
32,47
8,4
18,33
26,36
30,32
44,24
0,49
25,6
24,34
34,24
24,20
45,42
3,6
25,16
40,35
0,15
39,40
9,22
33,20
44,38
44,26
38,14
22,13
18,13
35,40
21,1
48,8
14,34
7,16
34,43
30,34
18,34
11,36
15,3
33,1
17,36
21,38
14,28
20,22
37,27
37,38
32,3
7,2
23,1
32,30
33,30
35,21
48,27
26,0
35,38
21,13
29,42
36,21
48,19
5,21
45,41
49,15
20,22
21,49
20,45
49,23
40,34
49,2
37,10
23,32
5,48
17,24
8,26
16,29
27,3
5,39
40,31
9,19
25,44
32,48
23,42
4,41
46,20
7,18
45,12
38,30
7,15
48,12
25,20
21,12
43,12
15,32
0,29
45,46
37,6
2,47
27,7
44,14
10,13
39,24
39,28
25,0
42,48
38,12
41,40
17,28
45,16
20,11
4,28
32,45
37,0
17,1
11,13
34,40
48,8
25,39
37,30
29,9
37,10
43,9
13,20
13,49
0,27
36,5
41,45
45,16
38,3
21,4
28,17
29,35
6,6
35,26
6,31
33,43
16,24
17,47
41,19
34,21
12,32
3,29
11,12
49,21
38,43
32,48
40,26
24,46
35,22
13,49
47,16
22,32
13,44
41,12
43,17
39,17
43,45
17,34
46,14
14,16
47,4
30,49
11,14
6,21
13,27
41,17
35,10
15,12
44,6
39,40
43,46
6,5
49,2
26,43
35,38
39,11
8,4
3,3
44,34
4,6
49,48
49,43
5,20
9,39
18,34
42,40
18,13
40,49
5,18
28,49
9,29
0,12
14,21
47,7
20,1
37,37
0,43
19,8
27,16
1,26
10,45
44,13
33,9
10,33
17,29
9,32
36,32
35,15
37,34
24,5
18,39
22,12
6,22
13,13
45,38
17,16
24,37
13,37
43,0
7,11
45,15
1,33
31,39
31,43
23,17
35,14
34,11
0,18
43,11
7,3
39,31
9,41
14,44
29,34
45,7
11,32
35,39
18,13
11,4
36,18
9,9
34,11
32,26
18,23
9,47
1,40
12,20
32,2
47,15
41,43
24,31
18,44
13,25
19,5
34,40
6,8
31,8
26,7
39,12
16,33
49,23
31,29
42,2
19,2
24,0
47,24
27,49
45,21
15,9
1,4
15,16
16,5
21,24
48,25
43,18
43,12
41,14
5,39
24,34
43,19
49,45
40,13
47,14
49,17
4,18
16,4
32,37
27,1
40,28
24,23
3,41
17,10
3,6
42,3
5,42
28,42
46,49
33,24
20,28
37,0
10,24
11,30
27,28
0,19
4,28
17,22
32,27
3,15
13,45
44,40
17,3
43,8
27,10
38,34
9,11
34,3
9,31
4,49
16,9
24,11
33,40
2,15
0,43
1,8
19,49
6,2
22,39
3,1
9,30
39,13
49,48
30,6
22,32
22,28
7,49
45,49
7,28
33,46
38,30
2,45
29,39
25,30
27,39
43,19
39,42
12,18
10,37
47,1
19,3
39,48
46,43
45,39
2,38
26,18
22,22
37,30
18,27
23,39
23,28
5,10
9,20
35,4
24,12
2,16
22,16
16,31
38,47
41,26
2,11
3,13
21,48
15,27
6,33
49,32
2,48
48,30
23,34
48,32
16,1
44,35
17,32
29,36
22,30
17,24
18,36
34,42
42,3
35,18
1,0
34,8
31,28
22,20
19,14
9,48
47,39
30,29
32,25
32,30
2,21
29,32
32,21
43,21
23,49
4,30
12,38
48,19
21,47
4,10
38,1
46,23
34,37
14,14
9,33
27,10
46,24
10,31
34,28
30,14
18,23
25,31
39,19
11,46
38,42
15,22
49,36
47,43
3,24
49,48
33,30
30,5
44,7
24,14
45,1
28,44
6,0
17,27
20,12
13,8
22,49
41,22
10,20
9,22
30,46
45,41
30,33
3,33
12,5
24,0
25,20
44,49
6,1
1,32
46,45
6,0
44,13
26,5
44,43
15,14
38,22
13,39
10,28
12,47
30,2
36,23
26,0
44,22
34,43
30,4
12,20
2,7
7,45
41,3
7,30
29,49
42,21
11,48
12,41
19,6
5,18
20,14
24,10
47,17
39,6
39,28
24,24
47,3
7,45
2,39
15,14
6,8
12,39
44,28
30,11
2,15
35,7
47,5
43,37
24,1
38,28
11,42
16,47
2,27
31,14
21,36
3,27
37,33
22,11
3,46
8,18
31,37
49,11
37,24
25,33
27,33
45,18
49,37
13,39
24,29
5,47
21,11
7,23
46,31
21,44
17,40
27,8
7,46
24,29
46,15
15,38
35,23
30,7
5,10
32,14
3,13
39,43
16,21
28,48
24,47
28,12
37,22
26,34
36,39
48,1
5,39
9,36
0,4
26,2
24,0
25,19
6,41
17,24
1,42
12,10
23,34
17,22
32,31
45,28
19,20
18,31
23,26
23,16
22,39
28,45
6,11
32,30
45,33
38,48
32,7
7,46
19,3
31,19
25,9
2,0
38,35
7,40
30,25
9,37
47,41
34,3
20,26
2,47
49,20
1,39
44,36
1,31
12,18
3,27
31,39
4,19
42,2
39,33
42,23
4,44
19,15
11,39
26,3
35,27
14,16
39,19
17,47
34,35
24,10
33,35
47,24
40,9
35,21
32,42
24,17
17,17
42,35
27,47
25,29
37,0
47,30
1,35
22,29
27,35
33,42
28,6
33,41
8,42
22,37
23,24
48,42
0,2
38,26
8,10
48,27
13,33
4,31
23,24
30,0
41,6
23,47
14,42
46,7
10,34
2,40
43,36
26,4
24,19
35,42
34,1
22,43
48,38
5,33
12,28
46,19
21,19
2,16
3,12
28,38
45,2
7,9
16,33
29,30
17,20
41,31
31,33
48,42
42,47
48,7
2,28
39,15
49,40
44,47
7,43
30,24
27,4
7,37
42,19
17,10
3,12
42,27
15,10
23,47
31,14
17,31
46,40
22,20
26,9
5,17
40,23
48,30
26,4
48,17
22,27
35,12
39,22
46,2
48,17
44,32
48,21
8,11
7,25
14,10
46,40
43,39
24,13
43,37
5,21
16,0
7,22
41,43
21,6
1,41
14,29
10,37
5,45
21,40
33,20
6,36
15,36
34,14
24,26
29,30
37,49
25,6
35,6
16,27
30,22
43,10
19,6
42,26
18,12
20,19
21,14
5,16
28,33
35,9
13,7
37,45
32,11
31,28
23,4
6,23
41,0
43,24
44,33
3,37
38,39
47,26
13,20
30,36
44,13
34,16
23,47
1,15
26,21
35,17
46,15
30,22
25,46
15,46
17,25
48,15
22,2
14,8
3,24
4,48
5,29
6,20
8,34
22,10
31,17
32,19
6,35
41,42
29,19
24,11
7,22
15,44
30,35
45,44
47,22
27,48
11,21
10,16
6,28
39,0
24,9
38,45
0,29
42,15
28,11
25,22
29,27
43,2
6,13
41,47
43,19
46,22
1,31
26,49
3,48
9,31
14,25
30,49
26,6
6,12
10,36
16,15
15,11
40,17
49,22
12,44
47,35
29,12
19,10
49,4
13,21
15,39
47,14
22,18
36,28
4,49
9,21
14,9
49,44
23,2
37,46
9,28
46,24
9,45
44,26
22,24
35,40
38,46
31,37
25,36
26,6
31,16
11,32
14,3
26,5
6,43
39,49
40,45
15,18
38,47
16,17
9,5
49,38
25,11
5,48
19,17
28,7
46,47
18,17
24,31
15,13
6,6
21,42
32,16
36,26
25,6
3,34
28,44
30,13
47,28
32,14
9,46
36,42
4,20
38,1
8,6
44,20
18,49
45,5
23,18
43,37
29,27
34,39
9,8
39,34
25,35
24,16
1,43
25,43
17,37
1,49
14,20
12,9
33,8
18,32
5,18
48,24
15,43
25,4
30,43
6,41
25,15
1,25
31,35
28,45
30,45
42,28
6,22
32,31
36,47
31,22
34,19
19,13
44,38
49,27
47,25
30,17
32,2
29,47
21,10
33,9
3,24
43,48
46,28
42,44
2,4
40,19
13,49
6,43
17,17
17,45
36,27
3,17
0,31
39,18
23,24
34,23
45,18
32,20
40,46
28,9
8,20
41,21
41,11
10,9
39,12
3,35
13,49
32,15
22,6
